time	rcs1	rcs2	rcs3	tvc1_rcs1	tvc1_rcs2
5767	0.9677427469	-1.290592641	-2.007789809	0.9677427469	-1.356371587
5768	0.9678403374	-1.290826931	-2.008614963	0.9678403374	-1.35663044
5769	0.9679379109	-1.291061181	-2.00944001	0.9679379109	-1.35688925
5770	0.9680354676	-1.291295393	-2.010264949	0.9680354676	-1.357148018
5771	0.9681330073	-1.291529566	-2.011089781	0.9681330073	-1.357406743
5772	0.9682305301	-1.2917637	-2.011914505	0.9682305301	-1.357665426
5773	0.9683280361	-1.291997795	-2.012739122	0.9683280361	-1.357924067
5774	0.9684255251	-1.29223185	-2.013563632	0.9684255251	-1.358182665
5775	0.9685229973	-1.292465868	-2.014388034	0.9685229973	-1.358441221
5776	0.9686204526	-1.292699846	-2.015212329	0.9686204526	-1.358699734
5777	0.968717891	-1.292933785	-2.016036516	0.968717891	-1.358958206
5778	0.9688153126	-1.293167685	-2.016860596	0.9688153126	-1.359216635
5779	0.9689127173	-1.293401547	-2.017684568	0.9689127173	-1.359475021
5780	0.9690101051	-1.29363537	-2.018508433	0.9690101051	-1.359733366
5781	0.9691074761	-1.293869153	-2.019332191	0.9691074761	-1.359991668
5782	0.9692048302	-1.294102898	-2.020155841	0.9692048302	-1.360249927
5783	0.9693021676	-1.294336605	-2.020979384	0.9693021676	-1.360508145
5784	0.969399488	-1.294570272	-2.021802819	0.969399488	-1.36076632
5785	0.9694967917	-1.294803901	-2.022626147	0.9694967917	-1.361024453
5786	0.9695940786	-1.295037491	-2.023449368	0.9695940786	-1.361282544
5787	0.9696913486	-1.295271042	-2.024272481	0.9696913486	-1.361540592
5788	0.9697886018	-1.295504554	-2.025095486	0.9697886018	-1.361798599
5789	0.9698858382	-1.295738027	-2.025918385	0.9698858382	-1.362056563
5790	0.9699830579	-1.295971462	-2.026741175	0.9699830579	-1.362314485
5791	0.9700802607	-1.296204858	-2.027563859	0.9700802607	-1.362572365
5792	0.9701774467	-1.296438216	-2.028386434	0.9701774467	-1.362830203
5793	0.970274616	-1.296671534	-2.029208903	0.970274616	-1.363087998
5794	0.9703717685	-1.296904814	-2.030031264	0.9703717685	-1.363345752
5795	0.9704689043	-1.297138056	-2.030853517	0.9704689043	-1.363603463
5796	0.9705660232	-1.297371258	-2.031675663	0.9705660232	-1.363861132
5797	0.9706631255	-1.297604423	-2.032497702	0.9706631255	-1.364118759
5798	0.9707602109	-1.297837548	-2.033319633	0.9707602109	-1.364376344
5799	0.9708572797	-1.298070635	-2.034141457	0.9708572797	-1.364633887
5800	0.9709543317	-1.298303683	-2.034963173	0.9709543317	-1.364891388
5801	0.9710513669	-1.298536692	-2.035784782	0.9710513669	-1.365148847
5802	0.9711483855	-1.298769663	-2.036606283	0.9711483855	-1.365406264
5803	0.9712453873	-1.299002596	-2.037427677	0.9712453873	-1.365663638
5804	0.9713423724	-1.299235489	-2.038248964	0.9713423724	-1.365920971
5805	0.9714393408	-1.299468345	-2.039070143	0.9714393408	-1.366178262
5806	0.9715362925	-1.299701161	-2.039891214	0.9715362925	-1.366435511
5807	0.9716332274	-1.299933939	-2.040712178	0.9716332274	-1.366692718
5808	0.9717301457	-1.300166679	-2.041533035	0.9717301457	-1.366949883
5809	0.9718270474	-1.30039938	-2.042353784	0.9718270474	-1.367207005
5810	0.9719239323	-1.300632043	-2.043174426	0.9719239323	-1.367464086
5811	0.9720208006	-1.300864667	-2.04399496	0.9720208006	-1.367721125
5812	0.9721176521	-1.301097252	-2.044815387	0.9721176521	-1.367978123
5813	0.9722144871	-1.3013298	-2.045635706	0.9722144871	-1.368235078
5814	0.9723113054	-1.301562308	-2.046455918	0.9723113054	-1.368491991
5815	0.972408107	-1.301794778	-2.047276022	0.972408107	-1.368748863
5816	0.972504892	-1.30202721	-2.048096019	0.972504892	-1.369005692
5817	0.9726016603	-1.302259604	-2.048915908	0.9726016603	-1.36926248
5818	0.972698412	-1.302491959	-2.04973569	0.972698412	-1.369519226
5819	0.9727951471	-1.302724275	-2.050555364	0.9727951471	-1.36977593
5820	0.9728918655	-1.302956553	-2.051374931	0.9728918655	-1.370032592
5821	0.9729885674	-1.303188793	-2.052194391	0.9729885674	-1.370289213
5822	0.9730852526	-1.303420995	-2.053013743	0.9730852526	-1.370545791
5823	0.9731819212	-1.303653158	-2.053832987	0.9731819212	-1.370802328
5824	0.9732785732	-1.303885283	-2.054652124	0.9732785732	-1.371058823
5825	0.9733752086	-1.304117369	-2.055471154	0.9733752086	-1.371315276
5826	0.9734718275	-1.304349417	-2.056290076	0.9734718275	-1.371571688
5827	0.9735684297	-1.304581427	-2.057108891	0.9735684297	-1.371828058
5828	0.9736650154	-1.304813398	-2.057927598	0.9736650154	-1.372084386
5829	0.9737615845	-1.305045332	-2.058746197	0.9737615845	-1.372340672
5830	0.9738581371	-1.305277227	-2.05956469	0.9738581371	-1.372596917
5831	0.973954673	-1.305509083	-2.060383074	0.973954673	-1.37285312
5832	0.9740511925	-1.305740902	-2.061201351	0.9740511925	-1.373109281
5833	0.9741476953	-1.305972682	-2.062019521	0.9741476953	-1.373365401
5834	0.9742441817	-1.306204424	-2.062837583	0.9742441817	-1.373621479
5835	0.9743406515	-1.306436128	-2.063655538	0.9743406515	-1.373877515
5836	0.9744371047	-1.306667793	-2.064473385	0.9744371047	-1.37413351
5837	0.9745335415	-1.306899421	-2.065291125	0.9745335415	-1.374389463
5838	0.9746299617	-1.30713101	-2.066108757	0.9746299617	-1.374645374
5839	0.9747263654	-1.307362561	-2.066926282	0.9747263654	-1.374901244
5840	0.9748227526	-1.307594074	-2.067743699	0.9748227526	-1.375157073
5841	0.9749191233	-1.307825548	-2.068561009	0.9749191233	-1.375412859
5842	0.9750154775	-1.308056985	-2.069378211	0.9750154775	-1.375668604
5843	0.9751118152	-1.308288383	-2.070195306	0.9751118152	-1.375924308
5844	0.9752081364	-1.308519744	-2.071012293	0.9752081364	-1.37617997
5845	0.9753044411	-1.308751066	-2.071829173	0.9753044411	-1.376435591
5846	0.9754007294	-1.30898235	-2.072645946	0.9754007294	-1.37669117
5847	0.9754970012	-1.309213596	-2.07346261	0.9754970012	-1.376946707
5848	0.9755932565	-1.309444804	-2.074279168	0.9755932565	-1.377202203
5849	0.9756894954	-1.309675974	-2.075095618	0.9756894954	-1.377457658
5850	0.9757857178	-1.309907106	-2.07591196	0.9757857178	-1.377713071
5851	0.9758819238	-1.3101382	-2.076728195	0.9758819238	-1.377968442
5852	0.9759781133	-1.310369255	-2.077544322	0.9759781133	-1.378223772
5853	0.9760742864	-1.310600273	-2.078360342	0.9760742864	-1.378479061
5854	0.9761704431	-1.310831253	-2.079176254	0.9761704431	-1.378734308
5855	0.9762665833	-1.311062195	-2.079992059	0.9762665833	-1.378989514
5856	0.9763627071	-1.311293099	-2.080807756	0.9763627071	-1.379244679
5857	0.9764588145	-1.311523965	-2.081623346	0.9764588145	-1.379499802
5858	0.9765549055	-1.311754792	-2.082438829	0.9765549055	-1.379754884
5859	0.9766509801	-1.311985582	-2.083254204	0.9766509801	-1.380009924
5860	0.9767470383	-1.312216334	-2.084069471	0.9767470383	-1.380264923
5861	0.9768430801	-1.312447049	-2.084884631	0.9768430801	-1.380519881
5862	0.9769391056	-1.312677725	-2.085699683	0.9769391056	-1.380774797
5863	0.9770351146	-1.312908363	-2.086514628	0.9770351146	-1.381029672
5864	0.9771311073	-1.313138963	-2.087329465	0.9771311073	-1.381284506
5865	0.9772270836	-1.313369526	-2.088144195	0.9772270836	-1.381539298
5866	0.9773230435	-1.313600051	-2.088958818	0.9773230435	-1.381794049
5867	0.9774189871	-1.313830537	-2.089773333	0.9774189871	-1.382048759
5868	0.9775149143	-1.314060986	-2.09058774	0.9775149143	-1.382303428
5869	0.9776108252	-1.314291398	-2.09140204	0.9776108252	-1.382558055
5870	0.9777067198	-1.314521771	-2.092216232	0.9777067198	-1.382812641
5871	0.977802598	-1.314752106	-2.093030317	0.977802598	-1.383067186
5872	0.9778984599	-1.314982404	-2.093844294	0.9778984599	-1.38332169
5873	0.9779943054	-1.315212664	-2.094658164	0.9779943054	-1.383576152
5874	0.9780901347	-1.315442886	-2.095471927	0.9780901347	-1.383830573
5875	0.9781859476	-1.315673071	-2.096285582	0.9781859476	-1.384084953
5876	0.9782817442	-1.315903217	-2.097099129	0.9782817442	-1.384339292
5877	0.9783775245	-1.316133326	-2.097912569	0.9783775245	-1.38459359
5878	0.9784732885	-1.316363397	-2.098725901	0.9784732885	-1.384847847
5879	0.9785690363	-1.316593431	-2.099539126	0.9785690363	-1.385102062
5880	0.9786647677	-1.316823426	-2.100352244	0.9786647677	-1.385356237
5881	0.9787604829	-1.317053384	-2.101165253	0.9787604829	-1.38561037
5882	0.9788561818	-1.317283305	-2.101978156	0.9788561818	-1.385864462
5883	0.9789518644	-1.317513187	-2.102790951	0.9789518644	-1.386118513
5884	0.9790475308	-1.317743032	-2.103603638	0.9790475308	-1.386372523
5885	0.9791431809	-1.31797284	-2.104416218	0.9791431809	-1.386626492
5886	0.9792388147	-1.318202609	-2.10522869	0.9792388147	-1.38688042
5887	0.9793344323	-1.318432341	-2.106041055	0.9793344323	-1.387134307
5888	0.9794300337	-1.318662036	-2.106853313	0.9794300337	-1.387388152
5889	0.9795256188	-1.318891693	-2.107665463	0.9795256188	-1.387641957
5890	0.9796211877	-1.319121312	-2.108477505	0.9796211877	-1.387895721
5891	0.9797167404	-1.319350894	-2.10928944	0.9797167404	-1.388149444
5892	0.9798122768	-1.319580438	-2.110101267	0.9798122768	-1.388403125
5893	0.9799077971	-1.319809944	-2.110912987	0.9799077971	-1.388656766
5894	0.9800033011	-1.320039413	-2.1117246	0.9800033011	-1.388910366
5895	0.980098789	-1.320268845	-2.112536105	0.980098789	-1.389163925
5896	0.9801942606	-1.320498238	-2.113347502	0.9801942606	-1.389417443
5897	0.980289716	-1.320727595	-2.114158792	0.980289716	-1.38967092
5898	0.9803851553	-1.320956914	-2.114969975	0.9803851553	-1.389924356
5899	0.9804805784	-1.321186195	-2.11578105	0.9804805784	-1.390177751
5900	0.9805759853	-1.321415439	-2.116592017	0.9805759853	-1.390431105
5901	0.980671376	-1.321644645	-2.117402877	0.980671376	-1.390684419
5902	0.9807667506	-1.321873814	-2.11821363	0.9807667506	-1.390937691
5903	0.980862109	-1.322102946	-2.119024275	0.980862109	-1.391190923
5904	0.9809574513	-1.32233204	-2.119834812	0.9809574513	-1.391444114
5905	0.9810527774	-1.322561096	-2.120645242	0.9810527774	-1.391697264
5906	0.9811480873	-1.322790116	-2.121455565	0.9811480873	-1.391950373
5907	0.9812433812	-1.323019097	-2.12226578	0.9812433812	-1.392203441
5908	0.9813386589	-1.323248042	-2.123075887	0.9813386589	-1.392456469
5909	0.9814339205	-1.323476949	-2.123885887	0.9814339205	-1.392709456
5910	0.9815291659	-1.323705818	-2.12469578	0.9815291659	-1.392962402
5911	0.9816243953	-1.32393465	-2.125505565	0.9816243953	-1.393215307
5912	0.9817196085	-1.324163445	-2.126315243	0.9817196085	-1.393468171
5913	0.9818148056	-1.324392203	-2.127124813	0.9818148056	-1.393720995
5914	0.9819099866	-1.324620923	-2.127934276	0.9819099866	-1.393973778
5915	0.9820051516	-1.324849606	-2.128743631	0.9820051516	-1.39422652
5916	0.9821003004	-1.325078252	-2.129552879	0.9821003004	-1.394479222
5917	0.9821954332	-1.32530686	-2.130362019	0.9821954332	-1.394731883
5918	0.9822905499	-1.325535431	-2.131171051	0.9822905499	-1.394984503
5919	0.9823856505	-1.325763965	-2.131979977	0.9823856505	-1.395237082
5920	0.9824807351	-1.325992461	-2.132788795	0.9824807351	-1.395489621
5921	0.9825758036	-1.32622092	-2.133597505	0.9825758036	-1.395742119
5922	0.982670856	-1.326449342	-2.134406108	0.982670856	-1.395994577
5923	0.9827658924	-1.326677727	-2.135214603	0.9827658924	-1.396246994
5924	0.9828609128	-1.326906074	-2.136022991	0.9828609128	-1.39649937
5925	0.9829559171	-1.327134385	-2.136831271	0.9829559171	-1.396751705
5926	0.9830509053	-1.327362658	-2.137639444	0.9830509053	-1.397004001
5927	0.9831458776	-1.327590893	-2.13844751	0.9831458776	-1.397256255
5928	0.9832408338	-1.327819092	-2.139255468	0.9832408338	-1.397508469
5929	0.983335774	-1.328047254	-2.140063318	0.983335774	-1.397760642
5930	0.9834306982	-1.328275378	-2.140871061	0.9834306982	-1.398012775
5931	0.9835256064	-1.328503465	-2.141678697	0.9835256064	-1.398264867
5932	0.9836204986	-1.328731515	-2.142486225	0.9836204986	-1.398516919
5933	0.9837153748	-1.328959528	-2.143293646	0.9837153748	-1.39876893
5934	0.983810235	-1.329187504	-2.144100959	0.983810235	-1.399020901
5935	0.9839050792	-1.329415443	-2.144908165	0.9839050792	-1.399272831
5936	0.9839999075	-1.329643345	-2.145715263	0.9839999075	-1.39952472
5937	0.9840947197	-1.329871209	-2.146522254	0.9840947197	-1.39977657
5938	0.984189516	-1.330099037	-2.147329137	0.984189516	-1.400028378
5939	0.9842842964	-1.330326827	-2.148135913	0.9842842964	-1.400280147
5940	0.9843790608	-1.330554581	-2.148942581	0.9843790608	-1.400531874
5941	0.9844738092	-1.330782297	-2.149749142	0.9844738092	-1.400783562
5942	0.9845685417	-1.331009976	-2.150555596	0.9845685417	-1.401035209
5943	0.9846632582	-1.331237619	-2.151361942	0.9846632582	-1.401286815
5944	0.9847579588	-1.331465224	-2.15216818	0.9847579588	-1.401538382
5945	0.9848526435	-1.331692792	-2.152974312	0.9848526435	-1.401789907
5946	0.9849473122	-1.331920324	-2.153780335	0.9849473122	-1.402041393
5947	0.9850419651	-1.332147818	-2.154586252	0.9850419651	-1.402292838
5948	0.985136602	-1.332375275	-2.15539206	0.985136602	-1.402544242
5949	0.985231223	-1.332602696	-2.156197762	0.985231223	-1.402795607
5950	0.9853258281	-1.332830079	-2.157003356	0.9853258281	-1.403046931
5951	0.9854204173	-1.333057426	-2.157808842	0.9854204173	-1.403298215
5952	0.9855149906	-1.333284736	-2.158614221	0.9855149906	-1.403549458
5953	0.985609548	-1.333512008	-2.159419493	0.985609548	-1.403800661
5954	0.9857040895	-1.333739244	-2.160224657	0.9857040895	-1.404051824
5955	0.9857986152	-1.333966443	-2.161029714	0.9857986152	-1.404302946
5956	0.985893125	-1.334193605	-2.161834663	0.985893125	-1.404554029
5957	0.9859876189	-1.33442073	-2.162639505	0.9859876189	-1.404805071
5958	0.9860820969	-1.334647819	-2.163444239	0.9860820969	-1.405056073
5959	0.9861765591	-1.33487487	-2.164248866	0.9861765591	-1.405307034
5960	0.9862710055	-1.335101885	-2.165053386	0.9862710055	-1.405557955
5961	0.986365436	-1.335328863	-2.165857798	0.986365436	-1.405808837
5962	0.9864598507	-1.335555804	-2.166662103	0.9864598507	-1.406059678
5963	0.9865542495	-1.335782708	-2.1674663	0.9865542495	-1.406310478
5964	0.9866486325	-1.336009576	-2.16827039	0.9866486325	-1.406561239
5965	0.9867429997	-1.336236406	-2.169074372	0.9867429997	-1.406811959
5966	0.986837351	-1.3364632	-2.169878247	0.986837351	-1.40706264
5967	0.9869316866	-1.336689958	-2.170682015	0.9869316866	-1.40731328
5968	0.9870260063	-1.336916678	-2.171485675	0.9870260063	-1.40756388
5969	0.9871203103	-1.337143362	-2.172289228	0.9871203103	-1.40781444
5970	0.9872145984	-1.337370009	-2.173092673	0.9872145984	-1.408064959
5971	0.9873088707	-1.337596619	-2.173896011	0.9873088707	-1.408315439
5972	0.9874031273	-1.337823192	-2.174699241	0.9874031273	-1.408565879
5973	0.9874973681	-1.338049729	-2.175502364	0.9874973681	-1.408816278
5974	0.9875915931	-1.33827623	-2.17630538	0.9875915931	-1.409066638
5975	0.9876858023	-1.338502693	-2.177108288	0.9876858023	-1.409316957
5976	0.9877799958	-1.33872912	-2.177911089	0.9877799958	-1.409567236
5977	0.9878741735	-1.33895551	-2.178713783	0.9878741735	-1.409817476
5978	0.9879683354	-1.339181864	-2.179516369	0.9879683354	-1.410067675
5979	0.9880624816	-1.339408181	-2.180318847	0.9880624816	-1.410317834
5980	0.9881566121	-1.339634461	-2.181121219	0.9881566121	-1.410567954
5981	0.9882507268	-1.339860705	-2.181923483	0.9882507268	-1.410818033
5982	0.9883448257	-1.340086912	-2.182725639	0.9883448257	-1.411068072
5983	0.988438909	-1.340313082	-2.183527688	0.988438909	-1.411318072
5984	0.9885329765	-1.340539216	-2.18432963	0.9885329765	-1.411568031
5985	0.9886270283	-1.340765314	-2.185131464	0.9886270283	-1.41181795
5986	0.9887210644	-1.340991374	-2.185933191	0.9887210644	-1.41206783
5987	0.9888150848	-1.341217399	-2.186734811	0.9888150848	-1.41231767
5988	0.9889090895	-1.341443386	-2.187536323	0.9889090895	-1.412567469
5989	0.9890030785	-1.341669338	-2.188337728	0.9890030785	-1.412817229
5990	0.9890970518	-1.341895252	-2.189139025	0.9890970518	-1.413066949
5991	0.9891910094	-1.342121131	-2.189940215	0.9891910094	-1.413316629
5992	0.9892849513	-1.342346972	-2.190741298	0.9892849513	-1.413566269
5993	0.9893788775	-1.342572778	-2.191542273	0.9893788775	-1.41381587
5994	0.9894727881	-1.342798546	-2.192343141	0.9894727881	-1.41406543
5995	0.989566683	-1.343024279	-2.193143901	0.989566683	-1.414314951
5996	0.9896605623	-1.343249975	-2.193944554	0.9896605623	-1.414564432
5997	0.9897544259	-1.343475634	-2.1947451	0.9897544259	-1.414813873
5998	0.9898482738	-1.343701257	-2.195545539	0.9898482738	-1.415063274
5999	0.9899421061	-1.343926844	-2.19634587	0.9899421061	-1.415312636
6000	0.9900359227	-1.344152394	-2.197146094	0.9900359227	-1.415561957
6001	0.9901297238	-1.344377908	-2.19794621	0.9901297238	-1.415811239
6002	0.9902235092	-1.344603385	-2.198746219	0.9902235092	-1.416060481
6003	0.9903172789	-1.344828826	-2.199546121	0.9903172789	-1.416309684
6004	0.9904110331	-1.345054231	-2.200345915	0.9904110331	-1.416558846
6005	0.9905047716	-1.345279599	-2.201145602	0.9905047716	-1.416807969
6006	0.9905984945	-1.345504931	-2.201945181	0.9905984945	-1.417057053
6007	0.9906922019	-1.345730227	-2.202744654	0.9906922019	-1.417306096
6008	0.9907858936	-1.345955486	-2.203544019	0.9907858936	-1.4175551
6009	0.9908795697	-1.346180709	-2.204343276	0.9908795697	-1.417804064
6010	0.9909732303	-1.346405896	-2.205142427	0.9909732303	-1.418052989
6011	0.9910668752	-1.346631046	-2.205941469	0.9910668752	-1.418301874
6012	0.9911605046	-1.346856161	-2.206740405	0.9911605046	-1.418550719
6013	0.9912541184	-1.347081238	-2.207539233	0.9912541184	-1.418799524
6014	0.9913477167	-1.34730628	-2.208337954	0.9913477167	-1.41904829
6015	0.9914412993	-1.347531285	-2.209136568	0.9914412993	-1.419297017
6016	0.9915348665	-1.347756255	-2.209935074	0.9915348665	-1.419545703
6017	0.991628418	-1.347981188	-2.210733473	0.991628418	-1.419794351
6018	0.9917219541	-1.348206084	-2.211531765	0.9917219541	-1.420042958
6019	0.9918154745	-1.348430945	-2.212329949	0.9918154745	-1.420291526
6020	0.9919089795	-1.348655769	-2.213128026	0.9919089795	-1.420540055
6021	0.9920024689	-1.348880557	-2.213925996	0.9920024689	-1.420788544
6022	0.9920959428	-1.349105309	-2.214723858	0.9920959428	-1.421036993
6023	0.9921894012	-1.349330025	-2.215521613	0.9921894012	-1.421285403
6024	0.992282844	-1.349554705	-2.216319261	0.992282844	-1.421533773
6025	0.9923762714	-1.349779348	-2.217116802	0.9923762714	-1.421782104
6026	0.9924696832	-1.350003956	-2.217914235	0.9924696832	-1.422030395
6027	0.9925630795	-1.350228527	-2.218711561	0.9925630795	-1.422278647
6028	0.9926564604	-1.350453062	-2.219508779	0.9926564604	-1.422526859
6029	0.9927498257	-1.350677561	-2.220305891	0.9927498257	-1.422775032
6030	0.9928431756	-1.350902024	-2.221102895	0.9928431756	-1.423023166
6031	0.99293651	-1.351126451	-2.221899791	0.99293651	-1.42327126
6032	0.9930298289	-1.351350842	-2.222696581	0.9930298289	-1.423519314
6033	0.9931231324	-1.351575196	-2.223493263	0.9931231324	-1.423767329
6034	0.9932164203	-1.351799515	-2.224289838	0.9932164203	-1.424015305
6035	0.9933096929	-1.352023798	-2.225086306	0.9933096929	-1.424263242
6036	0.9934029499	-1.352248044	-2.225882666	0.9934029499	-1.424511139
6037	0.9934961915	-1.352472255	-2.226678919	0.9934961915	-1.424758996
6038	0.9935894177	-1.35269643	-2.227475065	0.9935894177	-1.425006814
6039	0.9936826285	-1.352920568	-2.228271103	0.9936826285	-1.425254593
6040	0.9937758238	-1.353144671	-2.229067035	0.9937758238	-1.425502333
6041	0.9938690036	-1.353368738	-2.229862859	0.9938690036	-1.425750033
6042	0.9939621681	-1.353592768	-2.230658576	0.9939621681	-1.425997694
6043	0.9940553171	-1.353816763	-2.231454185	0.9940553171	-1.426245316
6044	0.9941484507	-1.354040722	-2.232249687	0.9941484507	-1.426492898
6045	0.9942415689	-1.354264645	-2.233045082	0.9942415689	-1.426740441
6046	0.9943346718	-1.354488532	-2.23384037	0.9943346718	-1.426987944
6047	0.9944277592	-1.354712383	-2.234635551	0.9944277592	-1.427235409
6048	0.9945208312	-1.354936198	-2.235430624	0.9945208312	-1.427482834
6049	0.9946138878	-1.355159977	-2.23622559	0.9946138878	-1.42773022
6050	0.9947069291	-1.35538372	-2.237020449	0.9947069291	-1.427977567
6051	0.9947999549	-1.355607428	-2.237815201	0.9947999549	-1.428224874
6052	0.9948929654	-1.355831099	-2.238609845	0.9948929654	-1.428472143
6053	0.9949859606	-1.356054735	-2.239404382	0.9949859606	-1.428719372
6054	0.9950789403	-1.356278335	-2.240198812	0.9950789403	-1.428966562
6055	0.9951719047	-1.356501899	-2.240993135	0.9951719047	-1.429213712
6056	0.9952648538	-1.356725428	-2.24178735	0.9952648538	-1.429460824
6057	0.9953577875	-1.35694892	-2.242581458	0.9953577875	-1.429707896
6058	0.9954507059	-1.357172377	-2.24337546	0.9954507059	-1.429954929
6059	0.9955436089	-1.357395798	-2.244169353	0.9955436089	-1.430201923
6060	0.9956364966	-1.357619183	-2.24496314	0.9956364966	-1.430448878
6061	0.995729369	-1.357842532	-2.245756819	0.995729369	-1.430695794
6062	0.9958222261	-1.358065846	-2.246550392	0.9958222261	-1.430942671
6063	0.9959150678	-1.358289124	-2.247343857	0.9959150678	-1.431189509
6064	0.9960078942	-1.358512366	-2.248137215	0.9960078942	-1.431436307
6065	0.9961007053	-1.358735572	-2.248930465	0.9961007053	-1.431683067
6066	0.9961935012	-1.358958743	-2.249723609	0.9961935012	-1.431929787
6067	0.9962862817	-1.359181878	-2.250516645	0.9962862817	-1.432176468
6068	0.9963790469	-1.359404977	-2.251309574	0.9963790469	-1.432423111
6069	0.9964717968	-1.359628041	-2.252102396	0.9964717968	-1.432669714
6070	0.9965645315	-1.359851068	-2.252895111	0.9965645315	-1.432916278
6071	0.9966572509	-1.360074061	-2.253687719	0.9966572509	-1.433162803
6072	0.996749955	-1.360297017	-2.254480219	0.996749955	-1.43340929
6073	0.9968426439	-1.360519938	-2.255272612	0.9968426439	-1.433655737
6074	0.9969353174	-1.360742824	-2.256064898	0.9969353174	-1.433902145
6075	0.9970279758	-1.360965673	-2.256857077	0.9970279758	-1.434148515
6076	0.9971206189	-1.361188487	-2.257649149	0.9971206189	-1.434394845
6077	0.9972132467	-1.361411266	-2.258441114	0.9972132467	-1.434641136
6078	0.9973058593	-1.361634009	-2.259232971	0.9973058593	-1.434887389
6079	0.9973984566	-1.361856716	-2.260024722	0.9973984566	-1.435133602
6080	0.9974910388	-1.362079388	-2.260816365	0.9974910388	-1.435379777
6081	0.9975836057	-1.362302024	-2.261607901	0.9975836057	-1.435625913
6082	0.9976761573	-1.362524625	-2.26239933	0.9976761573	-1.43587201
6083	0.9977686938	-1.36274719	-2.263190652	0.9977686938	-1.436118068
6084	0.9978612151	-1.362969719	-2.263981866	0.9978612151	-1.436364087
6085	0.9979537211	-1.363192213	-2.264772974	0.9979537211	-1.436610067
6086	0.9980462119	-1.363414672	-2.265563974	0.9980462119	-1.436856008
6087	0.9981386876	-1.363637095	-2.266354868	0.9981386876	-1.437101911
6088	0.998231148	-1.363859482	-2.267145654	0.998231148	-1.437347775
6089	0.9983235933	-1.364081834	-2.267936333	0.9983235933	-1.437593599
6090	0.9984160234	-1.364304151	-2.268726905	0.9984160234	-1.437839386
6091	0.9985084383	-1.364526432	-2.26951737	0.9985084383	-1.438085133
6092	0.9986008381	-1.364748678	-2.270307727	0.9986008381	-1.438330841
6093	0.9986932226	-1.364970888	-2.271097978	0.9986932226	-1.438576511
6094	0.9987855921	-1.365193063	-2.271888122	0.9987855921	-1.438822142
6095	0.9988779463	-1.365415202	-2.272678158	0.9988779463	-1.439067734
6096	0.9989702854	-1.365637306	-2.273468087	0.9989702854	-1.439313288
6097	0.9990626094	-1.365859375	-2.27425791	0.9990626094	-1.439558802
6098	0.9991549182	-1.366081408	-2.275047625	0.9991549182	-1.439804278
6099	0.9992472119	-1.366303405	-2.275837233	0.9992472119	-1.440049716
6100	0.9993394904	-1.366525368	-2.276626734	0.9993394904	-1.440295114
6101	0.9994317539	-1.366747295	-2.277416128	0.9994317539	-1.440540474
6102	0.9995240022	-1.366969187	-2.278205415	0.9995240022	-1.440785795
6103	0.9996162354	-1.367191043	-2.278994595	0.9996162354	-1.441031078
6104	0.9997084534	-1.367412864	-2.279783668	0.9997084534	-1.441276322
6105	0.9998006564	-1.36763465	-2.280572634	0.9998006564	-1.441521527
6106	0.9998928443	-1.3678564	-2.281361492	0.9998928443	-1.441766693
6107	0.999985017	-1.368078115	-2.282150244	0.999985017	-1.442011821
6108	1.0000771747	-1.368299795	-2.282938889	1.0000771747	-1.442256911
6109	1.0001693173	-1.36852144	-2.283727426	1.0001693173	-1.442501961
6110	1.0002614448	-1.368743049	-2.284515857	1.0002614448	-1.442746974
6111	1.0003535573	-1.368964623	-2.28530418	1.0003535573	-1.442991947
6112	1.0004456546	-1.369186162	-2.286092397	1.0004456546	-1.443236882
6113	1.0005377369	-1.369407666	-2.286880506	1.0005377369	-1.443481778
6114	1.0006298042	-1.369629134	-2.287668508	1.0006298042	-1.443726636
6115	1.0007218563	-1.369850567	-2.288456404	1.0007218563	-1.443971456
6116	1.0008138935	-1.370071965	-2.289244192	1.0008138935	-1.444216236
6117	1.0009059155	-1.370293328	-2.290031874	1.0009059155	-1.444460978
6118	1.0009979226	-1.370514655	-2.290819448	1.0009979226	-1.444705682
6119	1.0010899146	-1.370735948	-2.291606915	1.0010899146	-1.444950347
6120	1.0011818915	-1.370957205	-2.292394276	1.0011818915	-1.445194974
6121	1.0012738535	-1.371178427	-2.293181529	1.0012738535	-1.445439562
6122	1.0013658004	-1.371399614	-2.293968675	1.0013658004	-1.445684112
6123	1.0014577323	-1.371620766	-2.294755715	1.0014577323	-1.445928623
6124	1.0015496492	-1.371841882	-2.295542647	1.0015496492	-1.446173096
6125	1.001641551	-1.372062964	-2.296329472	1.001641551	-1.446417531
6126	1.0017334379	-1.37228401	-2.297116191	1.0017334379	-1.446661927
6127	1.0018253098	-1.372505021	-2.297902802	1.0018253098	-1.446906284
6128	1.0019171667	-1.372725998	-2.298689307	1.0019171667	-1.447150603
6129	1.0020090085	-1.372946939	-2.299475704	1.0020090085	-1.447394884
6130	1.0021008355	-1.373167845	-2.300261995	1.0021008355	-1.447639126
6131	1.0021926474	-1.373388716	-2.301048178	1.0021926474	-1.44788333
6132	1.0022844443	-1.373609552	-2.301834255	1.0022844443	-1.448127496
6133	1.0023762263	-1.373830353	-2.302620225	1.0023762263	-1.448371623
6134	1.0024679933	-1.374051119	-2.303406087	1.0024679933	-1.448615712
6135	1.0025597454	-1.37427185	-2.304191843	1.0025597454	-1.448859763
