time	rcs1	rcs2	rcs3	tvc1_rcs1	tvc1_rcs2	tvc2_rcs1	tvc2_rcs2
5132	0.9020822442	-1.0373093	-1.29381952	0.9020822442	-1.141166514	0.9020822442	-1.141166514
5133	0.9021919087	-1.037532244	-1.294407573	0.9021919087	-1.141432304	0.9021919087	-1.141432304
5134	0.9023015518	-1.037755146	-1.294995542	0.9023015518	-1.141698045	0.9023015518	-1.141698045
5135	0.9024111736	-1.037978007	-1.295583426	0.9024111736	-1.141963738	0.9024111736	-1.141963738
5136	0.902520774	-1.038200827	-1.296171227	0.902520774	-1.142229383	0.902520774	-1.142229383
5137	0.9026303531	-1.038423606	-1.296758943	0.9026303531	-1.142494981	0.9026303531	-1.142494981
5138	0.9027399109	-1.038646344	-1.297346576	0.9027399109	-1.14276053	0.9027399109	-1.14276053
5139	0.9028494473	-1.03886904	-1.297934124	0.9028494473	-1.143026032	0.9028494473	-1.143026032
5140	0.9029589625	-1.039091695	-1.298521589	0.9029589625	-1.143291485	0.9029589625	-1.143291485
5141	0.9030684563	-1.039314309	-1.29910897	0.9030684563	-1.143556891	0.9030684563	-1.143556891
5142	0.9031779288	-1.039536881	-1.299696266	0.9031779288	-1.143822249	0.9031779288	-1.143822249
5143	0.9032873801	-1.039759413	-1.300283479	0.9032873801	-1.144087559	0.9032873801	-1.144087559
5144	0.9033968101	-1.039981903	-1.300870607	0.9033968101	-1.144352821	0.9033968101	-1.144352821
5145	0.9035062187	-1.040204352	-1.301457652	0.9035062187	-1.144618035	0.9035062187	-1.144618035
5146	0.9036156062	-1.04042676	-1.302044613	0.9036156062	-1.144883202	0.9036156062	-1.144883202
5147	0.9037249724	-1.040649127	-1.30263149	0.9037249724	-1.145148321	0.9037249724	-1.145148321
5148	0.9038343173	-1.040871453	-1.303218283	0.9038343173	-1.145413392	0.9038343173	-1.145413392
5149	0.903943641	-1.041093738	-1.303804992	0.903943641	-1.145678415	0.903943641	-1.145678415
5150	0.9040529434	-1.041315981	-1.304391617	0.9040529434	-1.145943391	0.9040529434	-1.145943391
5151	0.9041622247	-1.041538184	-1.304978158	0.9041622247	-1.146208319	0.9041622247	-1.146208319
5152	0.9042714847	-1.041760345	-1.305564615	0.9042714847	-1.146473199	0.9042714847	-1.146473199
5153	0.9043807235	-1.041982466	-1.306150989	0.9043807235	-1.146738031	0.9043807235	-1.146738031
5154	0.9044899412	-1.042204545	-1.306737278	0.9044899412	-1.147002816	0.9044899412	-1.147002816
5155	0.9045991376	-1.042426584	-1.307323484	0.9045991376	-1.147267553	0.9045991376	-1.147267553
5156	0.9047083129	-1.042648581	-1.307909606	0.9047083129	-1.147532242	0.9047083129	-1.147532242
5157	0.9048174669	-1.042870538	-1.308495644	0.9048174669	-1.147796884	0.9048174669	-1.147796884
5158	0.9049265999	-1.043092453	-1.309081598	0.9049265999	-1.148061478	0.9049265999	-1.148061478
5159	0.9050357116	-1.043314328	-1.309667468	0.9050357116	-1.148326025	0.9050357116	-1.148326025
5160	0.9051448022	-1.043536162	-1.310253255	0.9051448022	-1.148590524	0.9051448022	-1.148590524
5161	0.9052538717	-1.043757954	-1.310838958	0.9052538717	-1.148854976	0.9052538717	-1.148854976
5162	0.9053629201	-1.043979706	-1.311424577	0.9053629201	-1.149119379	0.9053629201	-1.149119379
5163	0.9054719473	-1.044201417	-1.312010112	0.9054719473	-1.149383736	0.9054719473	-1.149383736
5164	0.9055809534	-1.044423087	-1.312595563	0.9055809534	-1.149648045	0.9055809534	-1.149648045
5165	0.9056899384	-1.044644717	-1.313180931	0.9056899384	-1.149912306	0.9056899384	-1.149912306
5166	0.9057989023	-1.044866305	-1.313766215	0.9057989023	-1.15017652	0.9057989023	-1.15017652
5167	0.9059078451	-1.045087853	-1.314351415	0.9059078451	-1.150440686	0.9059078451	-1.150440686
5168	0.9060167668	-1.045309359	-1.314936531	0.9060167668	-1.150704805	0.9060167668	-1.150704805
5169	0.9061256675	-1.045530825	-1.315521564	0.9061256675	-1.150968877	0.9061256675	-1.150968877
5170	0.9062345471	-1.045752251	-1.316106513	0.9062345471	-1.151232901	0.9062345471	-1.151232901
5171	0.9063434056	-1.045973635	-1.316691378	0.9063434056	-1.151496878	0.9063434056	-1.151496878
5172	0.9064522431	-1.046194979	-1.31727616	0.9064522431	-1.151760807	0.9064522431	-1.151760807
5173	0.9065610595	-1.046416281	-1.317860858	0.9065610595	-1.152024689	0.9065610595	-1.152024689
5174	0.9066698549	-1.046637544	-1.318445472	0.9066698549	-1.152288523	0.9066698549	-1.152288523
5175	0.9067786293	-1.046858765	-1.319030002	0.9067786293	-1.15255231	0.9067786293	-1.15255231
5176	0.9068873827	-1.047079946	-1.319614449	0.9068873827	-1.15281605	0.9068873827	-1.15281605
5177	0.906996115	-1.047301086	-1.320198812	0.906996115	-1.153079743	0.906996115	-1.153079743
5178	0.9071048264	-1.047522185	-1.320783092	0.9071048264	-1.153343388	0.9071048264	-1.153343388
5179	0.9072135167	-1.047743244	-1.321367288	0.9072135167	-1.153606986	0.9072135167	-1.153606986
5180	0.9073221861	-1.047964262	-1.3219514	0.9073221861	-1.153870537	0.9073221861	-1.153870537
5181	0.9074308345	-1.048185239	-1.322535429	0.9074308345	-1.15413404	0.9074308345	-1.15413404
5182	0.9075394619	-1.048406176	-1.323119374	0.9075394619	-1.154397496	0.9075394619	-1.154397496
5183	0.9076480684	-1.048627072	-1.323703235	0.9076480684	-1.154660905	0.9076480684	-1.154660905
5184	0.9077566539	-1.048847928	-1.324287013	0.9077566539	-1.154924267	0.9077566539	-1.154924267
5185	0.9078652185	-1.049068743	-1.324870707	0.9078652185	-1.155187582	0.9078652185	-1.155187582
5186	0.9079737621	-1.049289517	-1.325454318	0.9079737621	-1.155450849	0.9079737621	-1.155450849
5187	0.9080822848	-1.049510251	-1.326037845	0.9080822848	-1.155714069	0.9080822848	-1.155714069
5188	0.9081907866	-1.049730945	-1.326621288	0.9081907866	-1.155977242	0.9081907866	-1.155977242
5189	0.9082992675	-1.049951598	-1.327204649	0.9082992675	-1.156240368	0.9082992675	-1.156240368
5190	0.9084077275	-1.05017221	-1.327787925	0.9084077275	-1.156503447	0.9084077275	-1.156503447
5191	0.9085161666	-1.050392782	-1.328371118	0.9085161666	-1.156766479	0.9085161666	-1.156766479
5192	0.9086245848	-1.050613313	-1.328954227	0.9086245848	-1.157029463	0.9086245848	-1.157029463
5193	0.9087329821	-1.050833804	-1.329537253	0.9087329821	-1.157292401	0.9087329821	-1.157292401
5194	0.9088413585	-1.051054255	-1.330120196	0.9088413585	-1.157555291	0.9088413585	-1.157555291
5195	0.9089497141	-1.051274665	-1.330703055	0.9089497141	-1.157818135	0.9089497141	-1.157818135
5196	0.9090580488	-1.051495034	-1.33128583	0.9090580488	-1.158080931	0.9090580488	-1.158080931
5197	0.9091663627	-1.051715363	-1.331868522	0.9091663627	-1.158343681	0.9091663627	-1.158343681
5198	0.9092746557	-1.051935652	-1.332451131	0.9092746557	-1.158606383	0.9092746557	-1.158606383
5199	0.9093829279	-1.052155901	-1.333033656	0.9093829279	-1.158869038	0.9093829279	-1.158869038
5200	0.9094911793	-1.052376109	-1.333616098	0.9094911793	-1.159131647	0.9094911793	-1.159131647
5201	0.9095994098	-1.052596276	-1.334198456	0.9095994098	-1.159394208	0.9095994098	-1.159394208
5202	0.9097076196	-1.052816404	-1.334780731	0.9097076196	-1.159656723	0.9097076196	-1.159656723
5203	0.9098158085	-1.053036491	-1.335362922	0.9098158085	-1.159919191	0.9098158085	-1.159919191
5204	0.9099239767	-1.053256538	-1.33594503	0.9099239767	-1.160181611	0.9099239767	-1.160181611
5205	0.9100321241	-1.053476544	-1.336527055	0.9100321241	-1.160443985	0.9100321241	-1.160443985
5206	0.9101402507	-1.05369651	-1.337108996	0.9101402507	-1.160706312	0.9101402507	-1.160706312
5207	0.9102483565	-1.053916436	-1.337690854	0.9102483565	-1.160968592	0.9102483565	-1.160968592
5208	0.9103564416	-1.054136322	-1.338272628	0.9103564416	-1.161230826	0.9103564416	-1.161230826
5209	0.9104645059	-1.054356167	-1.338854319	0.9104645059	-1.161493012	0.9104645059	-1.161493012
5210	0.9105725495	-1.054575972	-1.339435927	0.9105725495	-1.161755152	0.9105725495	-1.161755152
5211	0.9106805723	-1.054795737	-1.340017452	0.9106805723	-1.162017245	0.9106805723	-1.162017245
5212	0.9107885745	-1.055015462	-1.340598893	0.9107885745	-1.162279291	0.9107885745	-1.162279291
5213	0.9108965559	-1.055235147	-1.341180251	0.9108965559	-1.16254129	0.9108965559	-1.16254129
5214	0.9110045165	-1.055454791	-1.341761525	0.9110045165	-1.162803243	0.9110045165	-1.162803243
5215	0.9111124565	-1.055674395	-1.342342716	0.9111124565	-1.163065149	0.9111124565	-1.163065149
5216	0.9112203758	-1.055893959	-1.342923824	0.9112203758	-1.163327008	0.9112203758	-1.163327008
5217	0.9113282744	-1.056113483	-1.343504849	0.9113282744	-1.16358882	0.9113282744	-1.16358882
5218	0.9114361523	-1.056332967	-1.34408579	0.9114361523	-1.163850586	0.9114361523	-1.163850586
5219	0.9115440096	-1.056552411	-1.344666648	0.9115440096	-1.164112305	0.9115440096	-1.164112305
5220	0.9116518462	-1.056771814	-1.345247423	0.9116518462	-1.164373977	0.9116518462	-1.164373977
5221	0.9117596621	-1.056991178	-1.345828115	0.9117596621	-1.164635603	0.9117596621	-1.164635603
5222	0.9118674574	-1.057210501	-1.346408723	0.9118674574	-1.164897182	0.9118674574	-1.164897182
5223	0.911975232	-1.057429785	-1.346989248	0.911975232	-1.165158714	0.911975232	-1.165158714
5224	0.912082986	-1.057649028	-1.34756969	0.912082986	-1.1654202	0.912082986	-1.1654202
5225	0.9121907194	-1.057868232	-1.348150049	0.9121907194	-1.16568164	0.9121907194	-1.16568164
5226	0.9122984321	-1.058087395	-1.348730324	0.9122984321	-1.165943032	0.9122984321	-1.165943032
5227	0.9124061243	-1.058306519	-1.349310517	0.9124061243	-1.166204378	0.9124061243	-1.166204378
5228	0.9125137958	-1.058525602	-1.349890626	0.9125137958	-1.166465678	0.9125137958	-1.166465678
5229	0.9126214468	-1.058744645	-1.350470652	0.9126214468	-1.166726931	0.9126214468	-1.166726931
5230	0.9127290772	-1.058963649	-1.351050595	0.9127290772	-1.166988138	0.9127290772	-1.166988138
5231	0.912836687	-1.059182613	-1.351630455	0.912836687	-1.167249298	0.912836687	-1.167249298
5232	0.9129442762	-1.059401536	-1.352210231	0.9129442762	-1.167510411	0.9129442762	-1.167510411
5233	0.9130518448	-1.05962042	-1.352789925	0.9130518448	-1.167771479	0.9130518448	-1.167771479
5234	0.913159393	-1.059839264	-1.353369535	0.913159393	-1.168032499	0.913159393	-1.168032499
5235	0.9132669205	-1.060058068	-1.353949062	0.9132669205	-1.168293474	0.9132669205	-1.168293474
5236	0.9133744275	-1.060276832	-1.354528506	0.9133744275	-1.168554401	0.9133744275	-1.168554401
5237	0.913481914	-1.060495556	-1.355107867	0.913481914	-1.168815283	0.913481914	-1.168815283
5238	0.91358938	-1.06071424	-1.355687145	0.91358938	-1.169076118	0.91358938	-1.169076118
5239	0.9136968255	-1.060932885	-1.35626634	0.9136968255	-1.169336906	0.9136968255	-1.169336906
5240	0.9138042504	-1.06115149	-1.356845452	0.9138042504	-1.169597649	0.9138042504	-1.169597649
5241	0.9139116549	-1.061370055	-1.357424481	0.9139116549	-1.169858345	0.9139116549	-1.169858345
5242	0.9140190388	-1.06158858	-1.358003427	0.9140190388	-1.170118994	0.9140190388	-1.170118994
5243	0.9141264023	-1.061807065	-1.358582289	0.9141264023	-1.170379598	0.9141264023	-1.170379598
5244	0.9142337453	-1.062025511	-1.359161069	0.9142337453	-1.170640155	0.9142337453	-1.170640155
5245	0.9143410678	-1.062243917	-1.359739766	0.9143410678	-1.170900665	0.9143410678	-1.170900665
5246	0.9144483699	-1.062462283	-1.360318379	0.9144483699	-1.17116113	0.9144483699	-1.17116113
5247	0.9145556515	-1.062680609	-1.36089691	0.9145556515	-1.171421548	0.9145556515	-1.171421548
5248	0.9146629127	-1.062898896	-1.361475358	0.9146629127	-1.17168192	0.9146629127	-1.17168192
5249	0.9147701535	-1.063117143	-1.362053723	0.9147701535	-1.171942246	0.9147701535	-1.171942246
5250	0.9148773738	-1.06333535	-1.362632004	0.9148773738	-1.172202525	0.9148773738	-1.172202525
5251	0.9149845737	-1.063553518	-1.363210203	0.9149845737	-1.172462759	0.9149845737	-1.172462759
5252	0.9150917531	-1.063771646	-1.363788319	0.9150917531	-1.172722946	0.9150917531	-1.172722946
5253	0.9151989122	-1.063989735	-1.364366352	0.9151989122	-1.172983087	0.9151989122	-1.172983087
5254	0.9153060509	-1.064207783	-1.364944302	0.9153060509	-1.173243181	0.9153060509	-1.173243181
5255	0.9154131692	-1.064425792	-1.365522169	0.9154131692	-1.17350323	0.9154131692	-1.17350323
5256	0.9155202671	-1.064643762	-1.366099954	0.9155202671	-1.173763233	0.9155202671	-1.173763233
5257	0.9156273446	-1.064861692	-1.366677655	0.9156273446	-1.174023189	0.9156273446	-1.174023189
5258	0.9157344018	-1.065079582	-1.367255273	0.9157344018	-1.1742831	0.9157344018	-1.1742831
5259	0.9158414386	-1.065297433	-1.367832809	0.9158414386	-1.174542964	0.9158414386	-1.174542964
5260	0.915948455	-1.065515245	-1.368410262	0.915948455	-1.174802782	0.915948455	-1.174802782
5261	0.9160554511	-1.065733016	-1.368987631	0.9160554511	-1.175062554	0.9160554511	-1.175062554
5262	0.9161624269	-1.065950749	-1.369564918	0.9161624269	-1.17532228	0.9161624269	-1.17532228
5263	0.9162693824	-1.066168441	-1.370142123	0.9162693824	-1.17558196	0.9162693824	-1.17558196
5264	0.9163763175	-1.066386095	-1.370719244	0.9163763175	-1.175841595	0.9163763175	-1.175841595
5265	0.9164832323	-1.066603708	-1.371296283	0.9164832323	-1.176101183	0.9164832323	-1.176101183
5266	0.9165901268	-1.066821283	-1.371873238	0.9165901268	-1.176360725	0.9165901268	-1.176360725
5267	0.916697001	-1.067038818	-1.372450111	0.916697001	-1.176620221	0.916697001	-1.176620221
5268	0.9168038549	-1.067256313	-1.373026901	0.9168038549	-1.176879671	0.9168038549	-1.176879671
5269	0.9169106886	-1.067473769	-1.373603609	0.9169106886	-1.177139076	0.9169106886	-1.177139076
5270	0.9170175019	-1.067691186	-1.374180233	0.9170175019	-1.177398434	0.9170175019	-1.177398434
5271	0.917124295	-1.067908563	-1.374756775	0.917124295	-1.177657747	0.917124295	-1.177657747
5272	0.9172310679	-1.068125901	-1.375333234	0.9172310679	-1.177917013	0.9172310679	-1.177917013
5273	0.9173378205	-1.068343199	-1.375909611	0.9173378205	-1.178176234	0.9173378205	-1.178176234
5274	0.9174445528	-1.068560459	-1.376485904	0.9174445528	-1.178435409	0.9174445528	-1.178435409
5275	0.9175512649	-1.068777678	-1.377062115	0.9175512649	-1.178694538	0.9175512649	-1.178694538
5276	0.9176579568	-1.068994859	-1.377638243	0.9176579568	-1.178953621	0.9176579568	-1.178953621
5277	0.9177646285	-1.069212	-1.378214289	0.9177646285	-1.179212658	0.9177646285	-1.179212658
5278	0.9178712799	-1.069429102	-1.378790252	0.9178712799	-1.17947165	0.9178712799	-1.17947165
5279	0.9179779112	-1.069646164	-1.379366132	0.9179779112	-1.179730596	0.9179779112	-1.179730596
5280	0.9180845222	-1.069863188	-1.37994193	0.9180845222	-1.179989496	0.9180845222	-1.179989496
5281	0.9181911131	-1.070080172	-1.380517644	0.9181911131	-1.18024835	0.9181911131	-1.18024835
5282	0.9182976838	-1.070297116	-1.381093277	0.9182976838	-1.180507159	0.9182976838	-1.180507159
5283	0.9184042343	-1.070514022	-1.381668826	0.9184042343	-1.180765922	0.9184042343	-1.180765922
5284	0.9185107646	-1.070730888	-1.382244293	0.9185107646	-1.181024639	0.9185107646	-1.181024639
5285	0.9186172748	-1.070947715	-1.382819677	0.9186172748	-1.18128331	0.9186172748	-1.18128331
5286	0.9187237648	-1.071164503	-1.383394979	0.9187237648	-1.181541936	0.9187237648	-1.181541936
5287	0.9188302347	-1.071381252	-1.383970198	0.9188302347	-1.181800516	0.9188302347	-1.181800516
5288	0.9189366844	-1.071597962	-1.384545335	0.9189366844	-1.182059051	0.9189366844	-1.182059051
5289	0.9190431141	-1.071814632	-1.385120389	0.9190431141	-1.182317539	0.9190431141	-1.182317539
5290	0.9191495236	-1.072031263	-1.38569536	0.9191495236	-1.182575983	0.9191495236	-1.182575983
5291	0.9192559129	-1.072247856	-1.386270249	0.9192559129	-1.18283438	0.9192559129	-1.18283438
5292	0.9193622822	-1.072464409	-1.386845055	0.9193622822	-1.183092732	0.9193622822	-1.183092732
5293	0.9194686314	-1.072680923	-1.387419779	0.9194686314	-1.183351039	0.9194686314	-1.183351039
5294	0.9195749605	-1.072897397	-1.38799442	0.9195749605	-1.183609299	0.9195749605	-1.183609299
5295	0.9196812695	-1.073113833	-1.388568979	0.9196812695	-1.183867515	0.9196812695	-1.183867515
5296	0.9197875584	-1.07333023	-1.389143455	0.9197875584	-1.184125685	0.9197875584	-1.184125685
5297	0.9198938273	-1.073546588	-1.389717849	0.9198938273	-1.184383809	0.9198938273	-1.184383809
5298	0.9200000761	-1.073762906	-1.39029216	0.9200000761	-1.184641888	0.9200000761	-1.184641888
5299	0.9201063048	-1.073979186	-1.390866388	0.9201063048	-1.184899921	0.9201063048	-1.184899921
5300	0.9202125135	-1.074195427	-1.391440535	0.9202125135	-1.185157909	0.9202125135	-1.185157909
5301	0.9203187022	-1.074411628	-1.392014598	0.9203187022	-1.185415851	0.9203187022	-1.185415851
5302	0.9204248708	-1.074627791	-1.39258858	0.9204248708	-1.185673748	0.9204248708	-1.185673748
5303	0.9205310195	-1.074843915	-1.393162479	0.9205310195	-1.185931599	0.9205310195	-1.185931599
5304	0.9206371481	-1.075059999	-1.393736295	0.9206371481	-1.186189405	0.9206371481	-1.186189405
5305	0.9207432566	-1.075276045	-1.394310029	0.9207432566	-1.186447166	0.9207432566	-1.186447166
5306	0.9208493452	-1.075492052	-1.394883681	0.9208493452	-1.186704881	0.9208493452	-1.186704881
5307	0.9209554138	-1.07570802	-1.39545725	0.9209554138	-1.186962551	0.9209554138	-1.186962551
5308	0.9210614625	-1.075923949	-1.396030737	0.9210614625	-1.187220175	0.9210614625	-1.187220175
5309	0.9211674911	-1.076139839	-1.396604141	0.9211674911	-1.187477755	0.9211674911	-1.187477755
5310	0.9212734998	-1.07635569	-1.397177464	0.9212734998	-1.187735288	0.9212734998	-1.187735288
5311	0.9213794885	-1.076571503	-1.397750703	0.9213794885	-1.187992777	0.9213794885	-1.187992777
5312	0.9214854572	-1.076787276	-1.398323861	0.9214854572	-1.18825022	0.9214854572	-1.18825022
5313	0.921591406	-1.077003011	-1.398896936	0.921591406	-1.188507618	0.921591406	-1.188507618
5314	0.9216973349	-1.077218707	-1.399469929	0.9216973349	-1.188764971	0.9216973349	-1.188764971
5315	0.9218032438	-1.077434364	-1.400042839	0.9218032438	-1.189022278	0.9218032438	-1.189022278
5316	0.9219091328	-1.077649982	-1.400615667	0.9219091328	-1.18927954	0.9219091328	-1.18927954
5317	0.9220150019	-1.077865562	-1.401188413	0.9220150019	-1.189536757	0.9220150019	-1.189536757
5318	0.9221208511	-1.078081103	-1.401761077	0.9221208511	-1.189793929	0.9221208511	-1.189793929
5319	0.9222266804	-1.078296605	-1.402333658	0.9222266804	-1.190051055	0.9222266804	-1.190051055
5320	0.9223324898	-1.078512068	-1.402906157	0.9223324898	-1.190308137	0.9223324898	-1.190308137
5321	0.9224382793	-1.078727492	-1.403478574	0.9224382793	-1.190565173	0.9224382793	-1.190565173
5322	0.9225440489	-1.078942878	-1.404050908	0.9225440489	-1.190822164	0.9225440489	-1.190822164
5323	0.9226497987	-1.079158225	-1.40462316	0.9226497987	-1.19107911	0.9226497987	-1.19107911
5324	0.9227555285	-1.079373534	-1.40519533	0.9227555285	-1.19133601	0.9227555285	-1.19133601
5325	0.9228612386	-1.079588803	-1.405767418	0.9228612386	-1.191592866	0.9228612386	-1.191592866
5326	0.9229669287	-1.079804034	-1.406339424	0.9229669287	-1.191849676	0.9229669287	-1.191849676
5327	0.9230725991	-1.080019227	-1.406911347	0.9230725991	-1.192106442	0.9230725991	-1.192106442
5328	0.9231782496	-1.080234381	-1.407483188	0.9231782496	-1.192363162	0.9231782496	-1.192363162
5329	0.9232838802	-1.080449496	-1.408054948	0.9232838802	-1.192619838	0.9232838802	-1.192619838
5330	0.9233894911	-1.080664572	-1.408626624	0.9233894911	-1.192876468	0.9233894911	-1.192876468
5331	0.9234950821	-1.08087961	-1.409198219	0.9234950821	-1.193133053	0.9234950821	-1.193133053
5332	0.9236006534	-1.08109461	-1.409769732	0.9236006534	-1.193389593	0.9236006534	-1.193389593
5333	0.9237062048	-1.08130957	-1.410341162	0.9237062048	-1.193646088	0.9237062048	-1.193646088
5334	0.9238117365	-1.081524493	-1.410912511	0.9238117365	-1.193902539	0.9238117365	-1.193902539
5335	0.9239172483	-1.081739376	-1.411483777	0.9239172483	-1.194158944	0.9239172483	-1.194158944
5336	0.9240227404	-1.081954221	-1.412054961	0.9240227404	-1.194415304	0.9240227404	-1.194415304
5337	0.9241282127	-1.082169028	-1.412626063	0.9241282127	-1.194671619	0.9241282127	-1.194671619
5338	0.9242336653	-1.082383796	-1.413197083	0.9242336653	-1.19492789	0.9242336653	-1.19492789
5339	0.9243390981	-1.082598526	-1.413768021	0.9243390981	-1.195184115	0.9243390981	-1.195184115
5340	0.9244445111	-1.082813217	-1.414338877	0.9244445111	-1.195440296	0.9244445111	-1.195440296
5341	0.9245499045	-1.083027869	-1.41490965	0.9245499045	-1.195696432	0.9245499045	-1.195696432
5342	0.9246552781	-1.083242484	-1.415480342	0.9246552781	-1.195952523	0.9246552781	-1.195952523
5343	0.9247606319	-1.083457059	-1.416050952	0.9247606319	-1.196208569	0.9247606319	-1.196208569
5344	0.9248659661	-1.083671597	-1.416621479	0.9248659661	-1.19646457	0.9248659661	-1.19646457
5345	0.9249712805	-1.083886096	-1.417191925	0.9249712805	-1.196720526	0.9249712805	-1.196720526
5346	0.9250765753	-1.084100556	-1.417762289	0.9250765753	-1.196976438	0.9250765753	-1.196976438
5347	0.9251818503	-1.084314978	-1.41833257	0.9251818503	-1.197232304	0.9251818503	-1.197232304
5348	0.9252871057	-1.084529362	-1.41890277	0.9252871057	-1.197488126	0.9252871057	-1.197488126
5349	0.9253923413	-1.084743707	-1.419472888	0.9253923413	-1.197743903	0.9253923413	-1.197743903
5350	0.9254975573	-1.084958014	-1.420042923	0.9254975573	-1.197999636	0.9254975573	-1.197999636
5351	0.9256027537	-1.085172283	-1.420612877	0.9256027537	-1.198255323	0.9256027537	-1.198255323
5352	0.9257079304	-1.085386513	-1.421182749	0.9257079304	-1.198510966	0.9257079304	-1.198510966
5353	0.9258130874	-1.085600705	-1.421752539	0.9258130874	-1.198766565	0.9258130874	-1.198766565
5354	0.9259182248	-1.085814859	-1.422322247	0.9259182248	-1.199022118	0.9259182248	-1.199022118
5355	0.9260233426	-1.086028974	-1.422891873	0.9260233426	-1.199277627	0.9260233426	-1.199277627
5356	0.9261284407	-1.086243052	-1.423461417	0.9261284407	-1.199533091	0.9261284407	-1.199533091
5357	0.9262335192	-1.086457091	-1.424030879	0.9262335192	-1.199788511	0.9262335192	-1.199788511
5358	0.9263385781	-1.086671091	-1.42460026	0.9263385781	-1.200043885	0.9263385781	-1.200043885
5359	0.9264436174	-1.086885054	-1.425169558	0.9264436174	-1.200299216	0.9264436174	-1.200299216
5360	0.9265486371	-1.087098978	-1.425738775	0.9265486371	-1.200554501	0.9265486371	-1.200554501
5361	0.9266536372	-1.087312864	-1.42630791	0.9266536372	-1.200809742	0.9266536372	-1.200809742
5362	0.9267586177	-1.087526712	-1.426876963	0.9267586177	-1.201064939	0.9267586177	-1.201064939
5363	0.9268635786	-1.087740521	-1.427445934	0.9268635786	-1.20132009	0.9268635786	-1.20132009
5364	0.92696852	-1.087954293	-1.428014824	0.92696852	-1.201575198	0.92696852	-1.201575198
5365	0.9270734418	-1.088168026	-1.428583631	0.9270734418	-1.201830261	0.9270734418	-1.201830261
5366	0.9271783441	-1.088381721	-1.429152357	0.9271783441	-1.202085279	0.9271783441	-1.202085279
5367	0.9272832268	-1.088595378	-1.429721001	0.9272832268	-1.202340252	0.9272832268	-1.202340252
5368	0.9273880899	-1.088808997	-1.430289563	0.9273880899	-1.202595182	0.9273880899	-1.202595182
5369	0.9274929336	-1.089022578	-1.430858044	0.9274929336	-1.202850066	0.9274929336	-1.202850066
5370	0.9275977577	-1.08923612	-1.431426442	0.9275977577	-1.203104907	0.9275977577	-1.203104907
5371	0.9277025622	-1.089449625	-1.431994759	0.9277025622	-1.203359702	0.9277025622	-1.203359702
5372	0.9278073473	-1.089663091	-1.432562994	0.9278073473	-1.203614454	0.9278073473	-1.203614454
5373	0.9279121129	-1.08987652	-1.433131148	0.9279121129	-1.203869161	0.9279121129	-1.203869161
5374	0.928016859	-1.09008991	-1.43369922	0.928016859	-1.204123823	0.928016859	-1.204123823
5375	0.9281215855	-1.090303262	-1.43426721	0.9281215855	-1.204378441	0.9281215855	-1.204378441
5376	0.9282262927	-1.090516577	-1.434835118	0.9282262927	-1.204633015	0.9282262927	-1.204633015
5377	0.9283309803	-1.090729853	-1.435402945	0.9283309803	-1.204887544	0.9283309803	-1.204887544
5378	0.9284356484	-1.090943092	-1.43597069	0.9284356484	-1.205142029	0.9284356484	-1.205142029
5379	0.9285402971	-1.091156292	-1.436538353	0.9285402971	-1.20539647	0.9285402971	-1.20539647
5380	0.9286449264	-1.091369454	-1.437105935	0.9286449264	-1.205650866	0.9286449264	-1.205650866
5381	0.9287495362	-1.091582579	-1.437673435	0.9287495362	-1.205905218	0.9287495362	-1.205905218
5382	0.9288541265	-1.091795665	-1.438240854	0.9288541265	-1.206159525	0.9288541265	-1.206159525
5383	0.9289586975	-1.092008714	-1.43880819	0.9289586975	-1.206413789	0.9289586975	-1.206413789
5384	0.929063249	-1.092221724	-1.439375446	0.929063249	-1.206668008	0.929063249	-1.206668008
5385	0.9291677811	-1.092434697	-1.439942619	0.9291677811	-1.206922183	0.9291677811	-1.206922183
5386	0.9292722938	-1.092647632	-1.440509711	0.9292722938	-1.207176313	0.9292722938	-1.207176313
5387	0.929376787	-1.092860529	-1.441076722	0.929376787	-1.2074304	0.929376787	-1.2074304
5388	0.9294812609	-1.093073388	-1.441643651	0.9294812609	-1.207684442	0.9294812609	-1.207684442
5389	0.9295857154	-1.093286209	-1.442210498	0.9295857154	-1.20793844	0.9295857154	-1.20793844
5390	0.9296901505	-1.093498993	-1.442777264	0.9296901505	-1.208192393	0.9296901505	-1.208192393
5391	0.9297945663	-1.093711738	-1.443343948	0.9297945663	-1.208446303	0.9297945663	-1.208446303
5392	0.9298989626	-1.093924446	-1.443910551	0.9298989626	-1.208700168	0.9298989626	-1.208700168
5393	0.9300033396	-1.094137116	-1.444477072	0.9300033396	-1.208953989	0.9300033396	-1.208953989
5394	0.9301076973	-1.094349748	-1.445043512	0.9301076973	-1.209207766	0.9301076973	-1.209207766
5395	0.9302120356	-1.094562343	-1.44560987	0.9302120356	-1.209461499	0.9302120356	-1.209461499
5396	0.9303163546	-1.094774899	-1.446176147	0.9303163546	-1.209715188	0.9303163546	-1.209715188
5397	0.9304206542	-1.094987418	-1.446742342	0.9304206542	-1.209968833	0.9304206542	-1.209968833
5398	0.9305249345	-1.095199899	-1.447308456	0.9305249345	-1.210222433	0.9305249345	-1.210222433
5399	0.9306291955	-1.095412343	-1.447874488	0.9306291955	-1.21047599	0.9306291955	-1.21047599
5400	0.9307334372	-1.095624748	-1.448440439	0.9307334372	-1.210729503	0.9307334372	-1.210729503
